매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,점포수,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,시간대_생활인구_수,평일_생활인구_평균,주말_생활인구_평균,집객시설_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수,시간대_버스_승하차승객수
109099.3207,2022,골목상권,2110974,언주중학교,1,0,0,0,0,0,0,1,6,1513,796,292,60,1,165,175,92,20,23,96,163549,93412.4,79380.5,2,230.0,4.0,630.0,650.0,297.0,148.0,67.0,1750.0,0
780426.3007,2022,골목상권,2110957,언북중학교,1,0,0,0,0,0,0,1,3,1761,1088,1251,50,1,94,154,131,44,19,89,172405,153791.6,95044.5,7,90.0,3.0,178.0,551.0,171.0,58.0,25.0,288.0,0
121584.0725,2022,골목상권,2110985,청담근린공원,1,0,0,0,0,0,0,1,3,956,480,1338,28,0,11,33,46,30,23,103,32865,29528.6,24506.0,1,89.0,0.0,13.0,79.0,101.0,50.0,55.0,1836.0,0
197738.8152,2022,골목상권,2110952,논현목련공원,1,0,0,0,0,0,0,1,3,868,571,117,27,6,103,102,26,14,3,4,52185,26350.6,25027.5,2,179.0,7.0,731.0,1083.0,150.0,127.0,99.0,188.0,0
225568.269,2022,골목상권,2110965,언주역 6번,1,0,0,0,0,0,0,1,4,2245,1500,1139,65,12,305,223,98,21,41,6,165419,129345.6,100160.5,2,223.0,27.0,1132.0,871.0,307.0,146.0,81.0,452.0,0
45456.42029,2022,골목상권,2110996,대치2동주민센터,1,0,0,0,0,0,0,1,3,1430,682,1959,21,0,2,4,4,23,23,184,177964,123772.8,126785.0,8,151.0,3.0,171.0,256.0,209.0,103.0,81.0,3456.0,0
68023.13043,2022,골목상권,2110976,언북초등학교,1,0,0,0,0,0,0,1,3,2022,1080,578,56,0,32,181,105,78,56,76,191148,108666.0,101546.5,2,137.0,12.0,292.0,254.0,190.0,330.0,148.0,1685.0,0
10079.77174,2022,골목상권,2110963,역삼월드메르디앙아파트,1,0,0,0,0,0,0,1,4,1684,860,780,45,2,165,141,93,47,11,137,106200,58039.4,49180.0,1,191.0,26.0,711.0,877.0,312.0,211.0,149.0,1288.0,0
64035.46377,2022,골목상권,2110980,개포지구대옆,1,0,0,0,0,0,0,1,3,2629,1125,663,76,5,134,207,231,54,6,60,174020,92920.8,83487.0,1,219.0,26.0,499.0,686.0,567.0,126.0,36.0,391.0,0
526631.5679,2022,골목상권,2110967,역삼역 8번,1,0,0,0,0,0,0,1,4,1279,864,377,34,3,199,97,55,24,4,22,130177,98422.2,71085.5,3,202.0,27.0,1096.0,781.0,302.0,142.0,82.0,67.0,0
109401.9638,2022,골목상권,2110960,은광여고,1,0,0,0,0,0,0,1,3,727,422,1522,16,15,93,59,6,9,22,35,21493,15151.6,12629.0,3,96.0,40.0,554.0,486.0,91.0,87.0,94.0,826.0,0
177470.0435,2022,골목상권,2110984,포이초등학교(개포목련어린이공원),1,0,0,0,0,0,0,1,7,4267,1912,1556,109,26,321,363,209,102,38,35,387113,155511.6,148516.5,10,257.0,44.0,667.0,998.0,708.0,177.0,85.0,44.0,605
185515.5598,2022,골목상권,2110989,대치동아우편취급국,1,0,0,0,0,0,0,1,4,1588,904,444,60,1,257,235,115,49,22,8,133799,101138.4,76467.5,1,279.0,8.0,1079.0,1513.0,525.0,477.0,226.0,641.0,0
39310.01087,2022,골목상권,2110983,국립국악고등학교,1,0,0,0,0,0,0,1,3,2703,1231,783,67,8,149,240,151,38,28,12,115874,64581.8,60197.0,3,246.0,30.0,597.0,783.0,726.0,120.0,45.0,112.0,85
142418.6993,2022,골목상권,2110977,논현로18길,1,0,0,0,0,0,0,1,3,691,340,148,17,1,34,42,42,7,0,0,33204,21618.2,17683.5,0,211.0,38.0,548.0,694.0,666.0,106.0,30.0,63.0,0
67197.46377,2022,골목상권,2110982,강남구보훈회관,1,0,0,0,0,0,0,1,3,827,406,166,22,2,93,56,35,8,7,5,60237,29350.2,29180.0,1,135.0,5.0,358.0,248.0,130.0,77.0,52.0,3297.0,0
232489.7636,2022,골목상권,2110961,언주역 3번,1,0,0,0,0,0,0,1,4,2163,1335,962,57,0,226,186,103,39,31,99,222886,160854.6,118489.5,1,193.0,6.0,987.0,977.0,225.0,131.0,100.0,1153.0,0
35791.21014,2022,골목상권,2110959,신구중학교,1,0,0,0,0,0,0,1,3,361,170,271,2,0,0,0,0,0,0,82,14069,16065.2,12912.0,3,59.0,4.0,72.0,65.0,45.0,34.0,44.0,518.0,0
384788.6268,2022,골목상권,2110949,한남IC,1,0,0,0,0,0,0,1,3,564,281,1683,4,0,4,9,0,2,9,72,66935,54217.6,46825.0,3,76.0,2.0,206.0,104.0,133.0,35.0,42.0,1863.0,0
199246.2785,2022,골목상권,2110992,도곡초등학교,1,0,0,0,0,0,0,1,8,7894,3681,2179,206,3,595,582,346,223,84,137,501873,280480.8,317365.5,3,430.0,11.0,1151.0,1145.0,692.0,439.0,195.0,2611.0,0
582601.6621,2022,골목상권,2110955,논현초등학교,1,0,0,0,0,0,0,1,12,7089,4515,3430,187,16,842,746,183,103,80,168,745639,421422.2,381863.5,12,423.0,29.0,2255.0,2043.0,427.0,230.0,172.0,481.0,0
473950.4543,2022,골목상권,2110997,대청초등학교,1,0,0,0,0,0,0,1,10,7187,3441,1724,148,0,101,433,309,69,26,44,490974,266635.8,257472.0,45,222.0,1.0,126.0,860.0,1003.0,238.0,287.0,1905.0,7691
603875.8239,2022,골목상권,2110999,윗방죽마을공원,1,0,0,0,0,0,0,1,5,3177,2401,268,2,0,0,2,10,4,1,0,18452,10306.8,9907.5,10,29.0,0.0,0.0,2.0,55.0,186.0,113.0,1930.0,3968
118951.9529,2022,골목상권,2110975,매봉역 1번,1,0,0,0,0,0,0,1,6,890,353,10837,25,0,19,40,15,15,2,159,62646,50895.4,43358.5,12,71.0,19.0,66.0,44.0,49.0,43.0,25.0,1799.0,3285
105489.4275,2022,골목상권,2110951,신사은행나무공원,1,0,0,0,0,0,0,1,3,979,574,273,16,3,95,36,10,5,5,23,111634,81173.2,64382.0,1,107.0,4.0,342.0,331.0,129.0,93.0,83.0,150.0,0
8570.25,2022,골목상권,2110972,강남세브란스병원미래의학연구센터,1,0,0,0,0,0,0,1,3,1921,1003,2628,56,0,206,139,135,106,44,4,89452,47254.2,41538.5,2,222.0,17.0,754.0,730.0,448.0,231.0,169.0,1311.0,0
320241.8397,2022,골목상권,2110981,국악고교사거리,1,0,0,0,0,0,0,1,4,2118,907,361,57,10,137,201,230,17,13,0,108371,65156.2,59805.5,2,325.0,60.0,851.0,1290.0,904.0,171.0,76.0,10.0,0
609681.2217,2022,골목상권,2110999,윗방죽마을공원,1,0,0,0,0,0,0,0,5,3177,2401,268,2,0,0,2,10,4,1,0,19833,10775.0,10198.5,10,29.0,0.0,0.0,2.0,55.0,186.0,113.0,1930.0,3972
93866.34601,2022,골목상권,2110975,매봉역 1번,1,0,0,0,0,0,0,0,6,890,353,10837,25,0,19,40,15,15,2,159,66467,50729.4,44563.5,12,71.0,19.0,66.0,44.0,49.0,43.0,25.0,1799.0,2959
53895.0471,2022,골목상권,2110982,강남구보훈회관,1,0,0,0,0,0,0,0,3,827,406,166,22,2,93,56,35,8,7,5,55488,28116.2,28115.0,1,135.0,5.0,358.0,248.0,130.0,77.0,52.0,3297.0,0
18033.41667,2022,골목상권,2110959,신구중학교,1,0,0,0,0,0,0,0,3,361,170,271,2,0,0,0,0,0,0,82,15913,16556.0,13860.0,3,59.0,4.0,72.0,65.0,45.0,34.0,44.0,518.0,0
0.0,2022,골목상권,2111002,한국교통안전공단 강남자동차검사소,1,0,0,0,0,0,0,0,3,317,0,317,0,0,0,0,0,0,0,0,0,250.8,201.0,5,,,,,,,,,577
10823.43478,2022,골목상권,2110972,강남세브란스병원미래의학연구센터,1,0,0,0,0,0,0,0,3,1921,1003,2628,56,0,206,139,135,106,44,4,83794,45857.6,40888.0,2,222.0,17.0,754.0,730.0,448.0,231.0,169.0,1311.0,0
103427.1087,2022,골목상권,2110951,신사은행나무공원,1,0,0,0,0,0,0,0,3,979,574,273,16,3,95,36,10,5,5,23,106426,78160.2,63042.5,1,107.0,4.0,342.0,331.0,129.0,93.0,83.0,150.0,0
167760.3832,2022,골목상권,2110989,대치동아우편취급국,1,0,0,0,0,0,0,0,4,1588,904,444,60,1,257,235,115,49,22,8,119638,97563.0,72549.5,1,279.0,8.0,1079.0,1513.0,525.0,477.0,226.0,641.0,0
53429.75362,2022,골목상권,2110980,개포지구대옆,1,0,0,0,0,0,0,0,3,2629,1125,663,76,5,134,207,231,54,6,60,181141,94710.0,86547.0,1,219.0,26.0,499.0,686.0,567.0,126.0,36.0,391.0,0
183592.7899,2022,골목상권,2110952,논현목련공원,1,0,0,0,0,0,0,0,3,868,571,117,27,6,103,102,26,14,3,4,50726,25776.4,24513.5,2,179.0,7.0,731.0,1083.0,150.0,127.0,99.0,188.0,0
98591.875,2022,골목상권,2110974,언주중학교,1,0,0,0,0,0,0,0,6,1513,796,292,60,1,165,175,92,20,23,96,151762,89167.6,75204.0,2,230.0,4.0,630.0,650.0,297.0,148.0,67.0,1750.0,0
143033.5823,2022,골목상권,2110984,포이초등학교(개포목련어린이공원),1,0,0,0,0,0,0,0,7,4267,1912,1556,109,26,321,363,209,102,38,35,368521,148041.0,145077.5,10,257.0,44.0,667.0,998.0,708.0,177.0,85.0,44.0,580
123694.4094,2022,골목상권,2110977,논현로18길,1,0,0,0,0,0,0,0,3,691,340,148,17,1,34,42,42,7,0,0,31747,20613.0,17431.0,0,211.0,38.0,548.0,694.0,666.0,106.0,30.0,63.0,0
129087.9239,2022,골목상권,2110985,청담근린공원,1,0,0,0,0,0,0,0,3,956,480,1338,28,0,11,33,46,30,23,103,30612,28945.8,24705.5,1,89.0,0.0,13.0,79.0,101.0,50.0,55.0,1836.0,0
457421.4429,2022,골목상권,2110967,역삼역 8번,1,0,0,0,0,0,0,0,4,1279,864,377,34,3,199,97,55,24,4,22,107873,86474.4,63040.5,3,202.0,27.0,1096.0,781.0,302.0,142.0,82.0,67.0,0
48588.44203,2022,골목상권,2110996,대치2동주민센터,1,0,0,0,0,0,0,0,3,1430,682,1959,21,0,2,4,4,23,23,184,187312,116378.0,121391.5,8,151.0,3.0,171.0,256.0,209.0,103.0,81.0,3456.0,0
34519.96014,2022,골목상권,2110995,봉은사역 4번,1,0,0,0,0,0,0,0,3,2802,1097,5085,70,1,39,35,34,27,26,731,129196,71383.2,68689.5,5,141.0,1.0,47.0,98.0,73.0,47.0,72.0,2911.0,0
295502.7065,2022,골목상권,2110981,국악고교사거리,1,0,0,0,0,0,0,0,4,2118,907,361,57,10,137,201,230,17,13,0,109769,63381.2,58668.0,2,325.0,60.0,851.0,1290.0,904.0,171.0,76.0,10.0,0
581111.3043,2022,골목상권,2110957,언북중학교,1,0,0,0,0,0,0,0,3,1761,1088,1251,50,1,94,154,131,44,19,89,164270,154003.8,94870.0,7,90.0,3.0,178.0,551.0,171.0,58.0,25.0,288.0,0
197154.9918,2022,골목상권,2110965,언주역 6번,1,0,0,0,0,0,0,0,4,2245,1500,1139,65,12,305,223,98,21,41,6,187711,134377.2,108638.5,2,223.0,27.0,1132.0,871.0,307.0,146.0,81.0,452.0,0
336000.4167,2022,골목상권,2110949,한남IC,1,0,0,0,0,0,0,0,3,564,281,1683,4,0,4,9,0,2,9,72,71541,55648.2,49653.0,3,76.0,2.0,206.0,104.0,133.0,35.0,42.0,1863.0,0
73548.99275,2022,골목상권,2110963,역삼월드메르디앙아파트,1,0,0,0,0,0,0,0,3,1684,860,780,45,2,165,141,93,47,11,137,105930,57678.0,50252.5,1,191.0,26.0,711.0,877.0,312.0,211.0,149.0,1288.0,0
90845.28986,2022,골목상권,2110960,은광여고,1,0,0,0,0,0,0,0,3,727,422,1522,16,15,93,59,6,9,22,35,19416,14586.8,11836.5,3,96.0,40.0,554.0,486.0,91.0,87.0,94.0,826.0,0
488478.7598,2022,골목상권,2110997,대청초등학교,1,0,0,0,0,0,0,0,10,7187,3441,1724,148,0,101,433,309,69,26,44,485064,262808.0,258595.5,45,222.0,1.0,126.0,860.0,1003.0,238.0,287.0,1905.0,7803
196130.5516,2022,골목상권,2110992,도곡초등학교,1,0,0,0,0,0,0,0,8,7894,3681,2179,206,3,595,582,346,223,84,137,451405,239401.0,276851.0,3,430.0,11.0,1151.0,1145.0,692.0,439.0,195.0,2611.0,0
43477.38043,2022,골목상권,2110983,국립국악고등학교,1,0,0,0,0,0,0,0,3,2703,1231,783,67,8,149,240,151,38,28,12,114229,63810.4,60152.5,3,246.0,30.0,597.0,783.0,726.0,120.0,45.0,112.0,54
555426.9773,2022,골목상권,2110955,논현초등학교,1,0,0,0,0,0,0,0,11,7089,4515,3430,187,16,842,746,183,103,80,168,706167,406867.6,373758.0,12,423.0,29.0,2255.0,2043.0,427.0,230.0,172.0,481.0,0
100868.3514,2022,골목상권,2110958,역삼역 4번,1,0,0,0,0,0,0,0,3,861,544,994,28,4,149,59,18,3,8,39,59723,67479.0,42078.0,4,121.0,13.0,679.0,511.0,127.0,104.0,50.0,122.0,0
84162.1558,2022,골목상권,2110976,언북초등학교,1,0,0,0,0,0,0,0,3,2022,1080,578,56,0,32,181,105,78,56,76,185635,108094.2,102850.5,2,137.0,12.0,292.0,254.0,190.0,330.0,148.0,1685.0,0
217627.5326,2022,골목상권,2110961,언주역 3번,1,0,0,0,0,0,0,0,4,2163,1335,962,57,0,226,186,103,39,31,99,227233,155586.2,118025.5,1,193.0,6.0,987.0,977.0,225.0,131.0,100.0,1153.0,0
512573.2252,2022,골목상권,2110971,선정릉역 4번,1,0,0,0,0,0,0,0,7,3870,2549,1542,135,28,654,710,170,81,28,57,160168,99555.0,81935.5,1,342.0,56.0,1435.0,1519.0,466.0,282.0,151.0,692.0,0
99866.93116,2022,골목상권,2110994,개포고등학교,1,0,0,0,0,0,0,0,3,1777,797,494,56,0,58,99,91,42,12,58,111605,64785.6,59237.5,18,72.0,0.0,58.0,99.0,91.0,42.0,12.0,1372.0,0
217164.8791,2020,골목상권,2110949,한남IC,0,1,0,0,0,1,0,0,6,618,300,1683,5,0,5,17,8,10,7,65,74381,59187.6,50294.0,2,57.0,5.0,259.0,163.0,64.0,52.0,42.0,1802.0,0
66467.59341,2020,골목상권,2110951,신사은행나무공원,0,1,0,0,0,1,0,0,3,1039,580,273,16,5,76,41,9,5,3,22,110418,88341.2,70153.0,2,108.0,11.0,436.0,309.0,119.0,81.0,68.0,109.0,0
127178.9194,2020,골목상권,2110952,논현목련공원,0,1,0,0,0,1,0,0,3,879,583,117,27,1,131,89,23,8,2,3,51541,33995.8,32963.0,2,173.0,24.0,780.0,964.0,124.0,151.0,82.0,138.0,0
56082.13919,2020,골목상권,2110954,국기원,0,1,0,0,0,1,0,0,3,497,335,636,3,0,28,2,3,0,0,1,69587,78936.8,72891.0,3,52.0,6.0,285.0,226.0,67.0,49.0,50.0,68.0,0
145577.4484,2020,골목상권,2110955,논현초등학교,0,1,0,0,0,1,0,0,30,7080,4369,3430,175,41,975,495,132,140,68,107,617360,412995.0,387342.5,10,398.0,76.0,2312.0,1553.0,325.0,262.0,204.0,286.0,0
178317.7784,2020,골목상권,2110957,언북중학교,0,1,0,0,0,1,0,0,6,1816,1116,1251,51,1,145,166,105,44,40,31,204757,155200.2,100676.0,8,93.0,11.0,262.0,566.0,128.0,51.0,84.0,193.0,0
177742.6484,2020,골목상권,2110958,역삼역 4번,0,1,0,0,0,1,0,0,3,858,528,994,29,6,161,60,19,6,27,11,99564,78058.2,43665.5,9,121.0,26.0,741.0,493.0,157.0,86.0,50.0,36.0,0
70482.10623,2020,골목상권,2110959,신구중학교,0,1,0,0,0,1,0,0,3,365,166,271,2,0,0,0,0,0,26,56,23950,18472.0,14550.0,8,57.0,9.0,90.0,59.0,58.0,47.0,122.0,395.0,0
111576.7253,2020,골목상권,2110960,은광여고,0,1,0,0,0,1,0,0,3,719,417,1522,16,22,125,28,4,23,3,34,25968,17848.4,15351.0,4,89.0,49.0,549.0,384.0,94.0,179.0,50.0,700.0,0
151925.6447,2020,골목상권,2110961,언주역 3번,0,1,0,0,0,1,0,0,6,2169,1298,962,52,0,217,168,85,41,19,82,160633,120047.0,91289.0,3,182.0,23.0,870.0,832.0,197.0,156.0,114.0,936.0,0
77684.63736,2020,골목상권,2110963,역삼월드메르디앙아파트,0,1,0,0,0,1,0,0,3,1724,847,780,43,3,184,115,87,10,30,114,93700,62384.6,56115.0,1,176.0,56.0,774.0,784.0,339.0,191.0,133.0,1148.0,0
98670.78336,2020,골목상권,2110965,언주역 6번,0,1,0,0,0,1,0,0,7,2309,1512,1139,64,26,366,202,48,44,7,1,173478,122421.4,96468.0,2,217.0,58.0,1311.0,770.0,228.0,113.0,63.0,398.0,0
118041.9158,2020,골목상권,2110966,논현2동주민센터,0,1,0,0,0,1,0,0,6,2887,1539,1637,60,28,154,199,70,147,192,53,432849,341298.6,237948.5,9,99.0,32.0,241.0,295.0,117.0,171.0,234.0,1417.0,0
174249.149,2020,골목상권,2110967,역삼역 8번,0,1,0,0,0,1,0,0,9,1307,877,377,32,7,213,85,43,8,17,6,138267,100603.2,73712.5,7,197.0,56.0,1256.0,699.0,222.0,112.0,54.0,23.0,0
275537.3004,2020,골목상권,2110971,선정릉역 4번,0,1,0,0,0,1,0,0,9,3836,2425,1542,130,41,815,550,128,40,27,36,183373,127388.6,101139.0,7,332.0,90.0,1823.0,1232.0,398.0,213.0,137.0,559.0,0
75018.52747,2020,골목상권,2110972,강남세브란스병원미래의학연구센터,0,1,0,0,0,1,0,0,3,1995,1013,2628,56,2,250,123,180,62,11,2,51264,33195.6,30721.0,2,201.0,43.0,860.0,616.0,432.0,243.0,105.0,1194.0,0
146916.4267,2020,골목상권,2110974,언주중학교,0,1,0,0,0,1,0,0,6,1479,770,292,57,6,206,166,43,19,10,85,158102,106913.6,95530.0,2,203.0,32.0,803.0,609.0,178.0,84.0,42.0,1744.0,0
256958.6227,2020,골목상권,2110975,매봉역 1번,0,1,0,0,0,1,0,0,6,944,361,10837,25,2,22,46,17,9,24,130,61617,41178.2,39197.5,11,60.0,38.0,56.0,62.0,44.0,36.0,50.0,1721.0,119265
80956.92125,2020,골목상권,2110976,언북초등학교,0,1,0,0,0,1,0,0,6,2011,1046,578,52,0,99,133,75,92,46,31,156744,112431.6,100433.0,2,123.0,22.0,360.0,242.0,345.0,197.0,124.0,1557.0,0
56870.04151,2020,골목상권,2110977,논현로18길,0,1,0,0,0,1,0,0,9,707,335,148,14,3,35,56,14,0,0,0,26947,19525.2,16803.5,0,192.0,63.0,578.0,709.0,455.0,36.0,50.0,20.0,0
90838.10623,2020,골목상권,2110980,개포지구대옆,0,1,0,0,0,1,0,0,3,2707,1114,663,75,14,155,238,188,20,49,15,133943,94194.0,83731.0,2,199.0,53.0,564.0,688.0,394.0,72.0,58.0,445.0,0
158394.188,2020,골목상권,2110981,국악고교사거리,0,1,0,0,0,1,0,0,9,2105,876,361,52,14,128,232,153,12,4,0,108868,75600.8,73144.5,7,301.0,87.0,1056.0,1138.0,657.0,93.0,29.0,4.0,22854
390314.6117,2020,골목상권,2110983,국립국악고등학교,0,1,0,0,0,1,0,0,3,2836,1257,783,65,10,190,223,121,44,9,5,110491,76496.4,73060.0,4,232.0,55.0,660.0,823.0,528.0,68.0,48.0,74.0,0
101412.8407,2020,골목상권,2110984,포이초등학교(개포목련어린이공원),0,1,0,0,0,1,0,0,12,4522,1948,1556,107,30,399,353,203,44,16,34,223397,138894.4,135025.0,14,246.0,56.0,864.0,884.0,564.0,117.0,32.0,198.0,4325
158691.7729,2020,골목상권,2110985,청담근린공원,0,1,0,0,0,1,0,0,3,980,472,1338,27,0,21,42,45,27,6,98,67524,47036.8,41559.5,1,71.0,0.0,34.0,160.0,103.0,60.0,74.0,1718.0,0
104375.3333,2020,골목상권,2110988,청담역 3번,0,1,0,0,0,1,0,0,3,1340,480,1594,19,0,0,4,5,19,12,305,44211,28663.2,27452.5,5,51.0,2.0,43.0,114.0,20.0,33.0,98.0,1634.0,0
74658.58364,2020,골목상권,2110989,대치동아우편취급국,0,1,0,0,0,1,0,0,9,1575,908,444,59,2,306,232,96,26,6,3,127283,96225.0,75905.0,7,267.0,23.0,1531.0,1214.0,598.0,358.0,72.0,581.0,0
93698.17949,2020,골목상권,2110992,도곡초등학교,0,1,0,0,0,1,0,0,18,8040,3724,2179,203,18,727,607,317,115,78,65,375913,259506.8,275067.0,8,438.0,39.0,1437.0,1175.0,703.0,299.0,289.0,2447.0,0
61278.80769,2020,골목상권,2110994,개포고등학교,0,1,0,0,0,1,0,0,6,1706,744,494,54,3,101,106,56,31,2,22,123171,83572.4,84549.0,17,56.0,3.0,101.0,106.0,56.0,31.0,2.0,1998.0,0
67821.78022,2020,골목상권,2110995,봉은사역 4번,0,1,0,0,0,1,0,0,3,2888,1115,5085,70,1,58,47,25,43,75,644,126639,81447.0,76941.5,7,130.0,1.0,90.0,128.0,75.0,121.0,137.0,3153.0,11509
83932.02564,2020,골목상권,2110996,대치2동주민센터,0,1,0,0,0,1,0,0,3,1545,729,1959,92,0,39,67,112,103,152,254,144724,107049.8,98040.0,4,213.0,11.0,283.0,411.0,292.0,187.0,251.0,3437.0,24415
192105.5462,2020,골목상권,2110997,대청초등학교,0,1,0,0,0,1,0,0,24,7401,3439,1724,121,1,177,379,105,30,36,11,569493,388234.2,378576.5,51,159.0,1.0,280.0,990.0,573.0,399.0,272.0,876.0,173689
243296.8791,2020,골목상권,2110999,윗방죽마을공원,0,1,0,0,0,1,0,0,6,3125,2339,268,2,0,1,9,6,1,0,0,24463,16159.4,17144.0,4,13.0,0.0,1.0,50.0,193.0,286.0,393.0,1363.0,25219
3234.739927,2020,골목상권,2111000,대왕초등학교(세곡동사거리서남측),0,1,0,0,0,1,0,0,3,458,199,39,0,0,0,0,0,0,0,0,11443,9192.2,8739.5,5,3.0,0.0,0.0,41.0,118.0,222.0,298.0,222.0,3393
79449.35531,2020,골목상권,2111002,한국교통안전공단 강남자동차검사소,0,1,0,0,0,1,0,0,3,317,0,317,0,0,0,0,0,0,0,0,12,10.8,78.0,3,,,,,,,,,5557
248858.6227,2020,골목상권,2110949,한남IC,0,1,0,0,0,0,1,0,6,618,300,1683,5,0,5,17,8,10,7,65,73635,59781.2,51582.0,2,57.0,5.0,259.0,163.0,64.0,52.0,42.0,1802.0,0
64742.663,2020,골목상권,2110951,신사은행나무공원,0,1,0,0,0,0,1,0,3,1039,580,273,16,5,76,41,9,5,3,22,111045,87944.8,70970.0,2,108.0,11.0,436.0,309.0,119.0,81.0,68.0,109.0,0
118597.7949,2020,골목상권,2110952,논현목련공원,0,1,0,0,0,0,1,0,3,879,583,117,27,1,131,89,23,8,2,3,53357,35001.8,34551.5,2,173.0,24.0,780.0,964.0,124.0,151.0,82.0,138.0,0
49690.06227,2020,골목상권,2110954,국기원,0,1,0,0,0,0,1,0,3,497,335,636,3,0,28,2,3,0,0,1,62827,65280.6,60065.5,3,52.0,6.0,285.0,226.0,67.0,49.0,50.0,68.0,0
140183.4454,2020,골목상권,2110955,논현초등학교,0,1,0,0,0,0,1,0,30,7080,4369,3430,175,41,975,495,132,140,68,107,595522,396475.0,366748.5,10,398.0,76.0,2312.0,1553.0,325.0,262.0,204.0,286.0,0
183000.7747,2020,골목상권,2110957,언북중학교,0,1,0,0,0,0,1,0,6,1816,1116,1251,51,1,145,166,105,44,40,31,205141,156722.4,100815.5,8,93.0,11.0,262.0,566.0,128.0,51.0,84.0,193.0,0
187140.3223,2020,골목상권,2110958,역삼역 4번,0,1,0,0,0,0,1,0,3,858,528,994,29,6,161,60,19,6,27,11,94131,72654.2,42943.5,9,121.0,26.0,741.0,493.0,157.0,86.0,50.0,36.0,0
78996.29304,2020,골목상권,2110959,신구중학교,0,1,0,0,0,0,1,0,3,365,166,271,2,0,0,0,0,0,26,56,25303,19822.6,14757.5,8,57.0,9.0,90.0,59.0,58.0,47.0,122.0,395.0,0
174626.3077,2020,골목상권,2110960,은광여고,0,1,0,0,0,0,1,0,3,719,417,1522,16,22,125,28,4,23,3,34,24511,16437.8,14330.5,4,89.0,49.0,549.0,384.0,94.0,179.0,50.0,700.0,0
160541.7308,2020,골목상권,2110961,언주역 3번,0,1,0,0,0,0,1,0,6,2169,1298,962,52,0,217,168,85,41,19,82,158593,119568.4,88421.5,3,182.0,23.0,870.0,832.0,197.0,156.0,114.0,936.0,0
80810.79487,2020,골목상권,2110963,역삼월드메르디앙아파트,0,1,0,0,0,0,1,0,3,1724,847,780,43,3,184,115,87,10,30,114,93088,62226.4,55935.0,1,176.0,56.0,774.0,784.0,339.0,191.0,133.0,1148.0,0
121864.3114,2020,골목상권,2110965,언주역 6번,0,1,0,0,0,0,1,0,6,2309,1512,1139,64,26,366,202,48,44,7,1,183111,127942.4,98625.5,2,217.0,58.0,1311.0,770.0,228.0,113.0,63.0,398.0,0
106988.9753,2020,골목상권,2110966,논현2동주민센터,0,1,0,0,0,0,1,0,4,2887,1539,1637,60,28,154,199,70,147,192,53,346386,268883.2,189737.0,9,99.0,32.0,241.0,295.0,117.0,171.0,234.0,1417.0,0
176061.5031,2020,골목상권,2110967,역삼역 8번,0,1,0,0,0,0,1,0,9,1307,877,377,32,7,213,85,43,8,17,6,139994,99930.2,71507.5,7,197.0,56.0,1256.0,699.0,222.0,112.0,54.0,23.0,0
274731.0928,2020,골목상권,2110971,선정릉역 4번,0,1,0,0,0,0,1,0,9,3836,2425,1542,130,41,815,550,128,40,27,36,188724,129777.4,105131.5,7,332.0,90.0,1823.0,1232.0,398.0,213.0,137.0,559.0,0
78600.71795,2020,골목상권,2110972,강남세브란스병원미래의학연구센터,0,1,0,0,0,0,1,0,3,1995,1013,2628,56,2,250,123,180,62,11,2,51933,33722.4,30993.0,2,201.0,43.0,860.0,616.0,432.0,243.0,105.0,1194.0,0
128076.3553,2020,골목상권,2110974,언주중학교,0,1,0,0,0,0,1,0,6,1479,770,292,57,6,206,166,43,19,10,85,158038,105949.0,95156.5,2,203.0,32.0,803.0,609.0,178.0,84.0,42.0,1744.0,0
267911.3608,2020,골목상권,2110975,매봉역 1번,0,1,0,0,0,0,1,0,6,944,361,10837,25,2,22,46,17,9,24,130,61079,40955.8,39348.0,11,60.0,38.0,56.0,62.0,44.0,36.0,50.0,1721.0,115765
86183.19048,2020,골목상권,2110976,언북초등학교,0,1,0,0,0,0,1,0,6,2011,1046,578,52,0,99,133,75,92,46,31,163332,118187.8,105511.0,2,123.0,22.0,360.0,242.0,345.0,197.0,124.0,1557.0,0
66479.91941,2020,골목상권,2110977,논현로18길,0,1,0,0,0,0,1,0,9,707,335,148,14,3,35,56,14,0,0,0,28175,20432.0,17445.0,0,192.0,63.0,578.0,709.0,455.0,36.0,50.0,20.0,0
83424.40659,2020,골목상권,2110980,개포지구대옆,0,1,0,0,0,0,1,0,3,2707,1114,663,75,14,155,238,188,20,49,15,110004,77960.2,67762.5,2,199.0,53.0,564.0,688.0,394.0,72.0,58.0,445.0,0
