기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
20213,D,발달상권,3120192,뱅뱅사거리,CS300002,편의점,6803970072,1089588,5351830780,1452139292,989334198,1029892212,1043342362,1170119777,1119142231,793643257,658496035,480102689,1119774638,1044716505,1007826244,1810353606,1341196390,4165027928,2278989744,67321535,1527907954,2139947200,1381987750,941363469,385489771,879679,209909,169145,167232,172319,194529,176454,113749,96160,59507,230220,201343,168924,260480,169114,675975,380884,23069,273371,334240,219981,150299,55894,202785,443423,11680,강남구,11680640,역삼1동,317600,2209056,1133147,1075909,198861,416263,573940,458954,278729,282308,396111,483529,373032,363659,375823,216904,336898,346149,349647,358708,347099,242792,227763,6623,3041,3582,509,1616,2037,1095,647,719,250,618,966,536,332,339,259,998,1071,559,315,380,4718,0,4718,27363,18865,8498,72,5748,8234,6678,4352,2279,37,3275,5587,5090,3174,1702,35,2473,2647,1588,1178,577,4243697.0,8.0,3473998985.0,775132929.0,447504051.0,299824965.0,368323842.0,581284915.0,167186468.0,112849645.0,570086330.0,151805840.0
20213,D,발달상권,3120193,도산공원교차로,CS300002,편의점,1659002579,245713,1384662917,274339662,271794846,250323834,269347010,315713653,277483574,153808182,120531480,102791687,360294561,338745038,287358167,378230142,191582984,959309612,471522033,11660280,282929868,539079163,341414877,174316168,81431288,207166,38547,39698,38935,40613,47000,40920,22131,16416,12447,59348,57498,43897,50434,22089,150302,78103,3087,58675,82793,45998,25581,12275,202968,446898,11680,강남구,11680545,압구정동,185023,720609,358641,361970,57860,140869,187981,155691,83521,94688,91198,146953,143465,144100,138706,56188,106817,112947,114540,118007,116928,83475,67896,1184,561,623,125,177,217,210,160,295,58,97,101,110,70,125,67,80,116,100,90,170,596,0,596,6384,3798,2586,15,1278,1918,1493,983,697,6,466,1071,1021,696,538,9,812,847,472,287,159,3265276.0,7.0,1019509440.0,236382938.0,126614762.0,82492291.0,116572859.0,181929988.0,42722001.0,30533282.0,158248426.0,44012893.0
20213,D,발달상권,3120221,봉은사역,CS300002,편의점,872293767,137897,690565168,181728599,124972582,130795293,131146726,149221158,154429409,105146692,76581907,54124172,206799741,145318373,126112647,196113842,143824992,587739570,210258100,10498685,142119052,231683006,185456798,155477159,72762973,110841,27056,20495,21162,21373,24821,22990,14693,12363,7292,35930,26716,21541,28285,18133,97128,35294,2528,27554,37238,28298,26459,10348,205516,446111,11680,강남구,11680580,삼성1동,124926,411887,213169,198718,48307,66872,93335,87326,54474,61574,53784,93808,77227,77135,74727,35205,62648,65890,65000,67647,65259,44466,40978,711,359,352,60,85,148,142,106,170,32,51,76,70,58,72,28,34,72,72,48,98,493,0,493,17557,12129,5428,22,3154,5248,3562,2734,2837,8,2167,4087,2812,1669,1386,14,987,1161,750,1065,1451,4006812.0,8.0,409958750.0,85226652.0,50269153.0,34760189.0,43086317.0,72155780.0,20615497.0,11237499.0,76767654.0,15840009.0
20213,A,골목상권,3110984,포이초등학교(개포목련어린이공원),CS300002,편의점,882438963,120854,661610841,220828122,128175737,133538839,120279409,145983220,133633636,116544853,104283269,103237567,122715573,121295553,120562759,241009028,173618483,640283466,242155497,6574773,157278020,281513896,223464640,140286582,73321052,91944,28910,17865,17915,16819,20857,18488,15007,13903,10635,21323,19310,17247,30604,21735,84006,36848,2006,25101,35254,27492,20511,10490,204610,441598,11680,강남구,11680690,개포4동,137098,912888,438487,474402,180294,100901,159793,158019,135428,178453,326912,215877,92779,78232,96472,102613,131744,131240,131033,128795,127839,129945,132291,4267,2104,2163,618,656,716,703,725,849,313,346,379,328,366,372,305,310,337,375,359,477,1912,0,1912,1556,1046,510,2,236,342,331,306,339,0,140,241,211,199,255,2,96,101,120,107,84,3091267.0,7.0,1995713025.0,471761705.0,248526502.0,149646467.0,233510127.0,350604435.0,83169438.0,58149253.0,314687930.0,85657168.0
20213,D,발달상권,3120217,대치사거리,CS300002,편의점,1188091556,228125,845853856,342237700,166949065,162427802,163699472,180387277,172390240,176372280,165865420,90510531,184153489,184972998,175552262,309074439,243827837,839862221,348229335,72628309,204481561,286732116,344875029,237474810,41899731,162918,65207,31665,29827,32325,34558,34543,32935,32272,11806,37090,40988,37277,61244,39720,151550,76575,23660,40708,46469,62988,47461,6839,205165,444843,11680,강남구,11680630,대치4동,159411,1661433,886346,775088,477168,219986,256978,307525,214184,185593,301717,329388,255318,267486,330995,176531,241472,246784,248272,250693,245695,220698,207820,3838,1911,1927,633,717,676,724,551,537,377,346,337,327,278,246,256,371,339,397,273,291,2031,0,2031,2779,1478,1301,11,552,771,700,452,293,10,220,379,381,264,224,1,332,392,319,188,69,3792530.0,8.0,2335650952.0,538034932.0,287094727.0,172784372.0,255432244.0,400606455.0,88277747.0,69061226.0,423812907.0,100546342.0
20213,D,발달상권,3120200,학동사거리,CS300002,편의점,3404657646,471467,2548148847,856508799,446931118,496412529,482819730,576917482,545067988,495378902,361129897,249590755,640063285,551287796,552838498,870546410,540330902,2043921653,988987244,20611472,793444929,944854502,637783593,413343999,222870405,360303,111164,63115,68728,69013,82258,77189,64008,47156,27603,101223,91371,81665,107161,62444,286060,159818,4742,135493,139366,79891,55828,30562,203460,447067,11680,강남구,11680565,청담동,266597,1272405,597963,674442,95432,298537,341531,246605,144629,145672,135690,232861,258821,266934,275553,102546,174383,191154,194511,204915,203515,171964,131965,976,427,549,88,166,208,160,125,229,48,59,79,77,62,102,40,107,129,83,63,127,565,0,565,9363,3808,5555,26,2868,3075,1848,1005,541,9,654,1122,937,687,399,17,2214,1953,911,318,142,3402858.0,7.0,1006064987.0,234042223.0,125570404.0,82627365.0,114846472.0,179655969.0,42601111.0,30605275.0,152498700.0,43617468.0
20213,D,발달상권,3120195,성수대교남단,CS300002,편의점,462254705,81570,357388887,104865818,62991281,65838947,73106100,77485732,77966827,57118583,47747235,21837093,81804022,106128879,95743248,101643968,55097495,286974849,141045023,16084091,126559413,139211369,81391616,39889360,24884025,63929,17641,11180,11454,13234,14486,13575,9847,7794,2490,17804,20212,18307,15915,6842,49729,27952,4066,26755,22784,13506,6788,3781,203046,447576,11680,강남구,11680545,압구정동,126830,825977,371497,454480,92304,177758,186729,151372,98134,119679,100922,143711,155798,167891,184719,72935,115538,121415,123766,128578,131646,115174,89860,444,233,211,59,65,73,87,60,100,36,32,36,44,35,50,23,33,37,43,25,50,224,0,224,5611,2685,2926,39,1393,2394,1102,426,257,15,487,1194,634,208,147,24,906,1200,468,218,110,3256289.0,7.0,813650624.0,171831085.0,102255984.0,69028689.0,88290006.0,148552173.0,42093747.0,22711830.0,136426585.0,32460525.0
20213,D,발달상권,3120215,포스코사거리,CS300002,편의점,4718073429,807553,3954415642,763657787,710474002,777406749,783855925,878438336,804240630,430810594,332847193,270790508,1059994683,881757429,777733608,1067894574,659902627,3055548603,1257569383,32886692,902003185,1426127864,1136380063,607969117,207751068,689153,118400,127807,132819,135362,156064,137101,65768,52632,37051,219418,173225,134639,159349,83871,541820,237990,9174,186563,264031,185764,101951,32327,204975,445263,11680,강남구,11680590,삼성2동,318626,3098664,1670754,1427910,321459,544202,802120,698616,407401,324868,497015,677117,569563,559471,522679,272821,480323,497570,501245,519505,495567,316118,288337,3639,1706,1933,398,635,916,760,470,460,222,258,384,368,254,220,176,377,532,392,216,240,2275,0,2275,61667,40706,20961,170,9756,22506,18178,8408,2649,29,4305,14324,13853,6409,1786,141,5451,8182,4325,1999,863,4469794.0,8.0,3599412304.0,767152406.0,442531946.0,296057920.0,368179956.0,616030587.0,163733918.0,103838792.0,697327882.0,144558897.0
20213,A,골목상권,3110989,대치동아우편취급국,CS300002,편의점,585743634,82564,443969834,141773800,83379258,81516157,84095853,96097694,98880872,74876186,66897614,71298839,74758750,64018432,73752805,168373291,133541517,360669351,202323272,6704557,136886334,172625639,134380527,78448442,33947126,63225,19339,12177,11742,12122,13998,13186,10027,9312,8330,13237,11512,11902,21293,16290,52689,27847,1742,19744,22562,20057,12941,3488,204819,444825,11680,강남구,11680630,대치4동,40587,698877,353584,345294,132311,108941,137798,142318,91585,85925,164450,142167,104237,101666,115625,70732,103585,105168,107184,107589,106270,86750,82332,1588,750,838,205,269,360,344,211,199,95,137,166,156,107,89,110,132,194,188,104,110,904,0,904,444,270,174,9,90,148,75,68,54,0,43,102,43,44,38,9,47,46,32,24,16,3616235.0,7.0,1239122785.0,271503392.0,152706198.0,95545273.0,126416235.0,215348116.0,48015513.0,36719891.0,239642235.0,53225932.0
20213,D,발달상권,3120199,경복아파트교차로,CS300002,편의점,3843272456,510860,2967325633,875946823,546583393,569175355,572139778,626509672,652917435,482917252,393029571,467395763,632589868,576444550,493289249,905024371,768528655,2439558760,1303070546,13181571,970048296,1403267995,858579846,342543406,155008191,411476,99384,79049,77459,81253,89192,84523,54606,44778,48169,109743,96467,70943,108071,77467,342714,160656,2426,140092,172804,114237,47892,25919,203449,445392,11680,강남구,11680640,역삼1동,112742,581820,302120,279700,37230,118985,163864,119289,70571,71881,107693,124734,95489,94286,100877,58741,86404,89735,90946,92687,89432,68744,63871,862,407,455,80,148,260,192,91,91,38,61,113,108,51,36,42,87,147,84,40,55,598,0,598,3427,2023,1404,9,720,1059,682,508,449,3,273,627,441,345,334,6,447,432,241,163,115,3030210.0,7.0,534208860.0,122671531.0,68338448.0,46492132.0,56641385.0,95263302.0,23680471.0,17295636.0,79855728.0,23970227.0
20213,A,골목상권,3110961,언주역 3번,CS300002,편의점,737501671,99737,563714352,173787319,105061462,109922339,120522530,116757382,111450639,94811019,78976300,69276517,98553328,115949169,122860359,193745120,137117178,443159445,223055218,4359793,193036574,259680968,135886867,49496383,23754080,78600,21137,15278,15298,15270,16929,15825,11249,9888,8853,16121,18651,16908,23390,15814,63256,31212,947,29554,35393,18467,6471,3636,203028,445716,11680,강남구,11680531,논현2동,63031,645014,336677,308337,56720,126734,169517,125648,76462,89933,125856,138747,105047,103757,107564,64042,97458,100361,100784,103239,100697,74425,68050,2120,980,1140,176,422,563,364,255,340,78,180,263,182,124,153,98,242,300,182,131,187,1314,0,1314,962,673,289,5,172,286,248,140,111,3,97,184,187,112,90,2,75,102,61,28,21,3318129.0,7.0,1444220522.0,345201563.0,182136257.0,119607901.0,162374754.0,253744669.0,59004967.0,46363053.0,211519569.0,64267789.0
20213,A,골목상권,3110971,선정릉역 4번,CS300002,편의점,2095490388,249239,1554841589,540648799,292503058,328544045,285980385,337929813,309884288,283483279,257165520,296373982,218834714,253241960,269716372,563055312,494268048,1272595251,746334954,10059823,489874892,838168135,398615872,207682508,74528973,189498,59741,35587,37602,37245,40800,38264,30929,28812,28875,37278,34576,35275,64370,48865,149692,94601,2091,67925,99226,40150,25081,9819,203791,445313,11680,강남구,11680640,역삼1동,133222,803858,385701,418157,45826,160657,242438,154808,95136,104996,216966,180489,105140,99704,111973,89585,116190,116575,120677,121522,118306,104441,106149,3870,1781,2089,228,782,1162,697,451,550,109,307,536,353,239,237,119,475,626,344,212,313,2549,0,2549,1542,900,642,11,278,455,380,254,164,6,140,270,245,120,119,5,138,185,135,134,45,3432046.0,7.0,3043232760.0,742272372.0,387401392.0,249405362.0,344204261.0,528859765.0,119565862.0,102746456.0,429301119.0,139476171.0
20213,D,발달상권,3120205,매봉역,CS300002,편의점,842132438,145957,672705537,169426901,122717730,126619864,133713207,148610682,141044054,91994857,77432044,51880580,199979219,139960453,110210405,212714335,127387446,528330748,261327143,9325744,175842368,212455478,179938129,120144136,91952037,118644,27313,21649,22484,22990,26370,25151,14760,12553,6103,43148,26669,20393,31829,17815,91452,49570,2999,38532,39635,30202,19315,10338,203882,442769,11680,강남구,11680656,도곡2동,122443,517759,259642,258117,50086,82190,104900,100301,80396,99887,79816,107075,92541,93092,96817,48419,78595,81189,81528,82987,81667,58327,53463,1116,543,573,131,209,180,176,172,248,78,88,83,96,73,125,53,121,97,80,99,123,592,0,592,13950,9370,4580,95,2838,4203,3126,1781,1907,44,1450,2959,2521,1302,1094,51,1388,1244,605,479,813,3506683.0,7.0,1848282139.0,422391998.0,231561686.0,140726552.0,207169501.0,326487297.0,78149715.0,53795965.0,308799702.0,79199723.0
20213,D,발달상권,3120194,언주역(차병원),CS300002,편의점,2988711429,420763,2349668007,639043422,441906045,443242638,458318650,500080099,506120575,359824832,279218590,263672149,526174054,465576739,441716266,749935995,541636226,1698586958,1089061177,14130817,769695408,927004386,623518159,294060476,159238888,341038,79725,64132,64855,66634,75631,69786,45556,34169,27865,95605,80552,65079,93560,58102,253479,153217,3246,122435,135697,82530,42272,20519,203009,445326,11680,강남구,11680531,논현2동,242446,1890306,964867,925440,88548,405115,552663,387983,220089,235906,332739,409112,318077,318042,329000,183337,284418,294224,295151,302882,294769,220360,198503,2599,1282,1317,142,483,760,435,329,450,76,222,375,218,175,216,66,261,385,217,154,234,1764,0,1764,12628,8724,3904,37,2790,4202,2802,1923,874,14,1366,2863,2239,1588,654,23,1424,1339,563,335,220,3258234.0,7.0,1889746203.0,441748522.0,239342987.0,162175137.0,209822265.0,331128886.0,85920530.0,59855903.0,278065250.0,81686723.0
20213,A,골목상권,3110952,논현목련공원,CS300002,편의점,273489375,32964,202537892,70951483,36412164,40435045,37571605,42506703,45612375,38436857,32514626,43670172,29165434,34857676,34117045,74673569,57005479,157732954,110352890,915362,96197890,95562363,37540748,28683795,9185687,25054,7910,4648,4639,4906,5511,5350,4221,3689,4301,4801,4463,4632,8581,6186,19314,13150,239,11837,10310,4985,3675,1419,202337,445761,11680,강남구,11680521,논현1동,21629,226162,109012,117150,18196,56716,55371,39829,25206,30841,65762,49316,25537,24825,32423,28299,32335,32241,32475,32758,32412,31731,32210,868,389,479,57,211,243,125,78,154,33,88,115,56,31,66,24,123,128,69,47,88,571,0,571,117,65,52,0,21,23,27,22,24,0,9,13,13,14,16,0,12,10,14,8,8,2526010.0,6.0,531557003.0,140476719.0,66530435.0,44609245.0,62132304.0,89319670.0,18606545.0,19003174.0,66421414.0,24457497.0
20213,A,골목상권,3110997,대청초등학교,CS300002,편의점,2957924280,463684,2110216120,847708160,386422084,413115456,397290281,446338533,467049766,451703440,396004720,276184148,459184323,332682921,338356996,851839628,699676264,1985913177,964842913,43964966,779013463,768154436,668241392,436206113,255175720,334859,128825,64324,63701,64567,71502,70765,67676,61149,39810,82240,59733,57323,124445,100133,300468,162869,11449,130150,117483,97848,68442,37966,207481,443569,11680,강남구,11680730,일원1동,236964,2413704,1139593,1274112,373486,313187,370814,382447,367085,606684,676553,511040,278391,265346,365584,316790,340646,340667,362763,341078,349155,338404,340990,7187,3566,3621,1042,1264,1174,1052,1114,1541,566,637,592,515,547,709,476,627,582,537,567,832,3441,0,3441,1724,959,765,4,230,291,391,383,425,2,111,162,200,210,274,2,119,129,191,173,151,3135357.0,7.0,7111260999.0,1642914131.0,888063639.0,555360381.0,815115871.0,1251073315.0,312328636.0,205634012.0,1139153125.0,301617889.0
20213,D,발달상권,3120210,선릉역,CS300002,편의점,9305254305,1581587,7453785120,1851469185,1336161621,1433422916,1442190615,1662126636,1579883332,1051770398,799698787,653022174,1832609097,1589808634,1354347992,2334853007,1540613401,5785862922,2972174909,129544835,2044347432,2747095034,2033887993,1242222930,560939609,1290886,290701,235091,245387,251618,289801,268989,165641,125060,81774,396264,314312,236293,360472,192472,978309,556125,43006,395127,462110,333072,213662,87460,204364,445017,11680,강남구,11680630,대치4동,360434,4668341,2351662,2316679,539823,830307,1122826,944893,632214,598277,722920,984964,844467,836269,863837,415884,706285,732566,739246,766316,744083,522276,457569,4780,2264,2516,332,934,1309,900,630,675,155,372,615,448,336,338,177,562,694,452,294,337,3339,0,3339,48780,26797,21983,117,11358,13636,11065,7952,4652,54,5356,8026,6479,4158,2724,63,6002,5610,4586,3794,1928,3481614.0,7.0,4218890942.0,1009179415.0,524329890.0,339719399.0,455620191.0,697476227.0,167400169.0,135294522.0,708846449.0,181024680.0
20213,A,골목상권,3110965,언주역 6번,CS300002,편의점,616380868,82069,475819492,140561376,91590274,87975171,90868230,107110994,98274823,77721874,62839502,64645470,89149576,80410577,85695038,165097888,131382319,394623473,208332987,875512,127980098,201164085,159428373,89519698,23988693,66352,15717,12921,12116,12521,15001,13793,8229,7488,6719,15373,14440,12302,18953,14282,56031,25833,226,18994,26597,20538,11553,3956,203346,445193,11680,강남구,11680640,역삼1동,65108,851764,422962,428801,48004,188698,247803,180346,91056,95856,172069,185879,130728,129898,140391,92797,124777,130670,131103,132953,129314,103839,99107,2245,1052,1193,160,455,691,392,234,313,76,196,330,184,136,130,84,259,361,208,98,183,1500,0,1500,1139,788,351,1,174,379,378,142,65,1,104,276,284,74,49,0,70,103,94,68,16,3218797.0,7.0,1570369626.0,384884388.0,197558896.0,131647118.0,173223525.0,273184829.0,59808544.0,53455283.0,225809445.0,70797598.0
20213,D,발달상권,3120208,청담사거리(청담동명품거리),CS300002,편의점,3148026207,465155,2418059844,729966363,436269124,442157668,472126068,541428251,526078733,418222981,311743382,194882220,611564684,584403430,505387944,766961705,484826224,1742934675,1116816865,14108246,707486000,806598654,720061539,403455480,208041624,362779,102376,63878,67060,71250,84379,76212,58656,43720,22983,111358,101586,77476,96301,55451,259230,184828,3715,133561,124690,95812,58401,27874,204217,447261,11680,강남구,11680565,청담동,331337,1479413,664145,815267,146721,261820,335696,284587,203403,247185,269123,302999,247153,246888,266637,146613,206618,218365,222471,225798,227941,203973,174248,3501,1584,1917,373,504,586,624,510,904,184,208,269,296,228,399,189,296,317,328,282,505,1999,0,1999,11437,5280,6157,43,3488,4035,2275,1044,552,17,1116,1816,1308,628,395,26,2372,2219,967,416,157,4085253.0,8.0,1972996589.0,440573103.0,249484368.0,159234637.0,215124166.0,348672929.0,93682617.0,57786228.0,325496524.0,82942017.0
20213,D,발달상권,3120198,구역삼세무서,CS300002,편의점,3214009988,478692,2498792389,715217599,476921453,478189513,493136953,535129710,515414760,396738273,318479326,359795431,516049280,473341947,420276937,813229722,631316671,2115117772,1023277798,16417612,815327251,1045434560,756899917,348321613,155994617,383084,95608,73322,72019,75696,84071,77976,51550,44058,43680,94112,87068,69376,108471,75985,309955,162331,4460,144205,153659,100092,49096,20771,203290,444009,11680,강남구,11680640,역삼1동,291470,2618390,1375430,1242960,180820,598277,722863,500937,293832,321663,603558,569387,383256,374287,407484,280420,388780,397831,408800,411123,395392,312136,304328,7376,3813,3563,479,1410,1908,1355,980,1244,248,673,1017,733,547,595,231,737,891,622,433,649,5072,0,5072,11531,7246,4285,23,2691,3529,2889,1562,837,12,1141,2216,2115,1139,623,11,1550,1313,774,423,214,3332219.0,7.0,3913260246.0,952094191.0,500629491.0,324229415.0,444550986.0,664166108.0,160375193.0,131875037.0,556902399.0,178437426.0
20213,A,골목상권,3110972,강남세브란스병원미래의학연구센터,CS300002,편의점,250985004,32563,192798050,58186954,34743312,43395101,37781388,37580403,39297846,32540671,25646283,8428178,27796793,31321390,36145318,80737470,66555855,154256599,96728405,1134788,53524273,100734274,51629779,31125511,12836379,25034,7529,4789,4777,5293,5358,4817,4076,3453,847,4657,4883,5201,9593,7382,20215,12348,266,7666,13081,6733,3790,1027,203759,443901,11680,강남구,11680650,역삼2동,46603,324828,144865,179962,43916,54251,68713,63158,44668,50121,88144,73773,43704,40254,42755,36196,49270,47409,47573,48876,48768,42270,40661,1921,869,1052,226,324,438,302,247,384,114,136,201,138,106,174,112,188,237,164,141,210,1003,0,1003,2628,1440,1188,17,539,669,692,581,130,4,240,428,438,258,72,13,299,241,254,323,58,3347336.0,7.0,1056500384.0,254740419.0,134175063.0,81321927.0,123322133.0,178787715.0,42928274.0,33632233.0,160413862.0,47178758.0
