매출_금액,기준_년도,기준_분기,시간대,상권_구분_코드_명,상권_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,엑스좌표_값,와이좌표_값,행정동_코드_명,영역_면적,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,총_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,총_가구_수,총_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
611564684,2021,3,시간대_06~11_매출_금액,발달상권,청담사거리(청담동명품거리),3148026207,465155,2418059844,729966363,436269124,442157668,472126068,541428251,526078733,418222981,311743382,14108246,707486000,806598654,720061539,403455480,208041624,362779,102376,63878,67060,71250,84379,76212,58656,43720,22983,111358,101586,77476,96301,55451,3715,133561,124690,95812,58401,27874,204217,447261,청담동,331337,1479413,146721,261820,335696,284587,203403,247185,269123,302999,247153,246888,266637,146613,206618,218365,222471,225798,227941,203973,174248,3501,373,504,586,624,510,904,1999,11437,43,3488,4035,2275,1044,552,4085253.0,8.0,1972996589.0,440573103.0,249484368.0,159234637.0,215124166.0,348672929.0,93682617.0,57786228.0,325496524.0,82942017.0,95,5.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
516049280,2021,3,시간대_06~11_매출_금액,발달상권,구역삼세무서,3214009988,478692,2498792389,715217599,476921453,478189513,493136953,535129710,515414760,396738273,318479326,16417612,815327251,1045434560,756899917,348321613,155994617,383084,95608,73322,72019,75696,84071,77976,51550,44058,43680,94112,87068,69376,108471,75985,4460,144205,153659,100092,49096,20771,203290,444009,역삼1동,291470,2618390,180820,598277,722863,500937,293832,321663,603558,569387,383256,374287,407484,280420,388780,397831,408800,411123,395392,312136,304328,7376,479,1410,1908,1355,980,1244,5072,11531,23,2691,3529,2889,1562,837,3332219.0,7.0,3913260246.0,952094191.0,500629491.0,324229415.0,444550986.0,664166108.0,160375193.0,131875037.0,556902399.0,178437426.0,37,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
27796793,2021,3,시간대_06~11_매출_금액,골목상권,강남세브란스병원미래의학연구센터,250985004,32563,192798050,58186954,34743312,43395101,37781388,37580403,39297846,32540671,25646283,1134788,53524273,100734274,51629779,31125511,12836379,25034,7529,4789,4777,5293,5358,4817,4076,3453,847,4657,4883,5201,9593,7382,266,7666,13081,6733,3790,1027,203759,443901,역삼2동,46603,324828,43916,54251,68713,63158,44668,50121,88144,73773,43704,40254,42755,36196,49270,47409,47573,48876,48768,42270,40661,1921,226,324,438,302,247,384,1003,2628,17,539,669,692,581,130,3347336.0,7.0,1056500384.0,254740419.0,134175063.0,81321927.0,123322133.0,178787715.0,42928274.0,33632233.0,160413862.0,47178758.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422876524,2021,3,시간대_06~11_매출_금액,발달상권,삼성중앙역,2717921459,378498,2144204143,573717316,390697886,418477891,426502604,467729471,440796291,317317783,256399533,22098307,588670757,806547125,557303679,323656344,139795507,301972,76526,57146,57548,59882,66750,60646,41099,35427,28981,73430,67849,56132,87836,64270,4898,94874,117829,73840,46506,20065,204752,445788,삼성2동,228925,2056040,166791,356675,508185,467816,269368,287206,397323,433711,334443,329430,352240,208896,304544,314246,316330,325753,316696,245582,232888,4143,429,753,864,708,594,795,2324,8521,50,1869,2485,1911,1070,1136,3572474.0,7.0,2974273769.0,691374043.0,367205851.0,225232579.0,334278704.0,515727015.0,116902321.0,89904719.0,505559308.0,128089229.0,45,2.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
148260291,2021,3,시간대_06~11_매출_금액,골목상권,윗방죽마을공원,882552231,126553,638902190,243650041,129856877,110583289,124084801,142531952,131845271,120615393,123034648,1357797,179756986,323967078,176542416,148552142,37971060,90465,36088,18446,16595,17733,19080,18611,18063,18025,14612,23661,19874,15845,30031,22530,353,27348,49107,23169,19645,5952,209190,441356,세곡동,239797,154810,23293,25370,36406,29214,18326,22201,41557,31188,17047,17393,25592,22033,22040,22059,22597,22799,21753,21898,21663,3223,168,715,1000,472,304,564,2418,268,2,19,43,44,83,77,3614875.0,7.0,798255194.0,201956825.0,98578567.0,62035024.0,109328528.0,147224773.0,28630487.0,23125167.0,90524624.0,36851199.0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
991639316,2021,3,시간대_06~11_매출_금액,발달상권,수서역,3771642535,898542,2949703260,821939275,549305701,558851839,563295431,624612696,653637593,461512610,360426665,32691874,786954359,1041519493,929742785,587869717,329986990,687349,211193,124625,124808,129839,147930,160147,121585,89608,35774,276932,149554,142065,204909,89308,10785,234363,253390,194432,121957,71654,209112,443153,수서동,60183,240936,24043,25815,39608,41300,35989,74183,36426,52566,42549,41221,45269,22905,37010,37477,37517,38068,38097,27899,24868,594,26,106,144,96,113,109,437,12418,23,1900,3177,3167,2346,1805,3868336.0,8.0,181022561.0,66788025.0,19758985.0,13072795.0,30517127.0,18423779.0,4938771.0,7084256.0,13561084.0,6877739.0,41,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
824348045,2021,3,시간대_06~11_매출_금액,발달상권,삼성역,3143869973,561059,2630827716,513042257,508088936,493374555,507552342,572545460,549266423,301933099,211109158,17899709,693822021,945774099,698759571,391545684,152035233,477983,83076,90661,91551,93123,105504,97144,46868,36208,14816,174012,118712,94195,110785,48539,5228,145173,182210,118942,65972,24072,205584,445468,대치2동,356337,818897,72734,160473,221734,175476,103309,85171,67162,191648,176669,175081,155737,52599,130894,137013,136590,144377,136686,73547,59788,746,62,176,173,115,116,104,508,43324,244,8091,13641,10294,6385,4669,4017738.0,8.0,1108323437.0,230560578.0,141953637.0,82298606.0,115571409.0,192958484.0,58710557.0,30146073.0,211523845.0,44600248.0,86,3.0,15.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0
252096594,2021,3,시간대_06~11_매출_금액,발달상권,한티역,1506100916,347155,1053886691,452214225,193380680,200889152,214254874,225733955,219628030,248254274,203959951,146376554,260972972,234822779,448368069,325905264,55380831,243135,104020,45851,43859,48233,54230,50962,57216,46804,9775,61179,62870,54277,107696,51358,55515,60323,44687,100994,72544,10271,204740,444220,대치4동,112734,953818,340869,100082,90419,191086,121989,109372,127493,167109,150513,172990,228474,107240,130373,131764,134642,134705,137284,149540,135510,1483,271,240,150,288,289,245,683,753,1,118,182,201,143,108,4127153.0,8.0,1067199535.0,243618363.0,132904894.0,74723901.0,116662603.0,174989831.0,42378327.0,30287874.0,206090368.0,45543374.0,65,1.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
153779213,2021,3,시간대_06~11_매출_금액,골목상권,도곡초등학교,1186097308,220910,818811977,367285331,148960172,167314759,157880822,171710130,172946094,200727850,166557481,63392988,184558316,263655316,361188959,230265992,73295580,154138,66772,28208,30216,30510,33500,31704,35820,30952,15854,31072,33401,33275,64773,42535,22729,34817,40232,63819,46207,12126,205007,444509,대치4동,138866,2043468,696458,250469,222399,366864,260424,246853,536492,404551,233819,241731,365584,261291,282007,278702,285639,284708,284820,318144,309447,7894,1431,1250,1132,1562,1292,1227,3681,2179,3,269,440,484,524,459,4023815.0,8.0,3923283050.0,937593874.0,478638464.0,275807739.0,431995113.0,651824652.0,129811783.0,117895983.0,725606753.0,174108689.0,7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681839555,2021,3,시간대_06~11_매출_금액,발달상권,논현역,3465900988,583176,2762460019,703440969,516188249,527858443,526608185,605697721,586107421,390643448,312797521,32566154,947791620,1129210566,676881412,385575057,177031505,471028,112148,86586,89064,91117,105393,98868,62781,49367,37715,144994,94640,84550,136559,84718,9227,189742,184821,99431,60312,28652,201936,445730,논현1동,321182,2529139,150297,524512,647221,500821,327394,378894,452123,519322,406110,413752,475715,262117,376719,384308,388622,398097,394398,312835,274163,3722,240,702,857,630,551,742,2397,12723,29,2723,4108,3218,1875,770,3218459.0,7.0,3814667562.0,872083428.0,484609839.0,304342889.0,427378253.0,646087312.0,171133682.0,119586422.0,624440537.0,165005200.0,107,1.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0
763577196,2021,3,시간대_06~11_매출_금액,발달상권,강남을지병원,4100389058,606551,3269395078,830993980,593113916,607239938,645633177,730727175,692680872,495710760,335283220,36869856,910315408,1268813581,835584150,519448663,148864610,501881,104670,92035,95008,98318,113823,102697,61504,43166,36471,143277,138514,93231,124934,70124,9414,166666,189054,113592,72956,23213,202498,446725,압구정동,295195,1494015,118575,307419,398886,305568,171666,191900,245933,302923,265109,271340,273773,134936,221921,232345,234355,240939,238745,176486,149225,2366,254,457,495,423,288,449,1367,11725,44,3417,3232,2506,1512,1014,3360098.0,7.0,1867827087.0,433101939.0,233668445.0,152366048.0,208092323.0,328309517.0,80296880.0,57019975.0,294713159.0,80258801.0,75,0.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0
271628227,2021,3,시간대_06~11_매출_금액,발달상권,가로수길,1573026160,281470,1205539160,367487000,224561811,223483078,229908347,269891097,257694827,201527791,165959209,35123735,518005191,425743633,245468822,147790103,60666573,215488,65982,40364,39485,41387,48459,45793,35910,30072,10177,54811,56145,54284,71078,34975,11773,107926,74289,39776,26076,9554,201996,446810,신사동,256688,2197662,243651,493422,501770,389997,250506,318316,313089,386342,379480,418915,491623,208213,315091,321159,327957,335734,342235,298975,256512,3152,378,495,607,589,437,646,1777,6518,19,1316,2133,1570,895,585,3602514.0,7.0,2489687551.0,589883506.0,309226730.0,199643898.0,284332831.0,434636261.0,102125919.0,76064185.0,386594435.0,107179786.0,44,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
361629124,2021,3,시간대_06~11_매출_금액,발달상권,르네상스호텔사거리,2098211371,295686,1657913882,440297489,297972597,331631403,306134734,359959632,362215516,232131689,208165800,19127194,453467753,555865511,593055205,288220434,100432995,241915,53771,43930,46411,45191,56165,50218,29104,24667,23635,67568,56349,47207,59096,41831,2550,66738,81683,82899,40351,14264,203786,444848,역삼1동,160960,1778315,153574,322428,451465,375053,242325,233470,251016,395385,338781,330798,310477,151857,277844,290350,291525,303065,289812,177346,148372,1595,107,316,509,318,182,163,1127,41471,102,8167,11056,10671,10081,1394,3950805.0,8.0,1790026304.0,354137379.0,217919661.0,155205039.0,174329144.0,308034810.0,88538680.0,49387756.0,374178020.0,68295815.0,30,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
144002174,2021,3,시간대_06~11_매출_금액,발달상권,경기고교사거리(경기고교앞사거리),653926702,103969,506092949,147833753,97387105,92905965,97338344,105209550,113251985,87669789,60163964,7152027,146288208,174813554,134279167,104023745,52819053,82329,21640,15449,15585,16269,17900,17126,12730,8910,4415,28772,22650,15631,21349,11152,2265,26752,27157,21471,15901,7328,205005,446809,청담동,71695,194205,20426,27556,42590,38296,28990,36348,23849,43058,37497,37527,36342,15932,28942,29791,30497,31028,31125,23747,19075,218,12,38,61,44,28,35,151,4934,8,712,1628,1666,772,148,4913366.0,9.0,129113505.0,37866017.0,16919803.0,11419868.0,15304778.0,19328256.0,5016112.0,5058156.0,11836323.0,6364192.0,31,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
413160456,2021,3,시간대_06~11_매출_금액,발달상권,"강남구청(청담역_8번, 강남세무서)",2546157884,380806,1939454348,606703536,341069004,375696028,381013601,418310997,423364718,339306634,267396902,38250436,476774526,646829106,732584109,389288589,140652648,295798,85008,55313,55355,57310,64715,63105,46587,38421,18051,72091,75858,62331,90296,62179,11129,90453,99563,94322,54233,20870,204377,446586,청담동,134148,710686,121102,87416,122006,149105,100741,130316,121726,142906,118345,121588,134754,71366,102751,105651,107779,109806,108006,92348,84345,1374,205,242,240,225,210,252,671,8987,34,2050,2684,2467,1172,580,4707158.0,8.0,675548286.0,150602881.0,86492080.0,53213938.0,74836963.0,119001956.0,33067560.0,19406488.0,110555007.0,28371413.0,75,4.0,5.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
578094968,2021,3,시간대_06~11_매출_금액,발달상권,강남구청역,3210322241,486706,2544948107,665374134,449512816,481868029,517310896,564027171,532229195,355739482,309634652,45698987,703275592,891853678,739345400,425042800,175565827,391705,95001,71111,73910,77223,88610,80851,51889,43112,26864,103789,92411,76611,117549,69482,13054,133714,141885,94623,60846,24786,203597,446308,논현2동,173252,1810176,190252,362620,436805,371828,218747,229926,293162,367916,311193,315591,346576,175738,267555,279885,284804,292663,285433,210840,188997,1522,147,292,382,251,204,246,920,7726,27,1589,2070,1890,1381,769,3950137.0,8.0,1470778245.0,329245525.0,182485973.0,118566705.0,160296958.0,257034886.0,65902964.0,43337142.0,253366640.0,60541452.0,88,2.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
194509524,2021,3,시간대_06~11_매출_금액,발달상권,영동대교남단교차로,1529857670,198807,1094881253,434976417,209989984,211368309,200194063,231580892,241748005,263918314,171058103,15174624,308826763,476129391,317003086,224905031,79024969,151740,47067,29784,28754,28226,32824,32152,27664,19403,12578,37354,38353,29031,49771,31720,2482,44688,63654,41731,25250,11925,204844,447175,청담동,89136,318354,31158,47585,72430,63418,48886,54880,49063,67800,55507,55673,59921,30390,47252,48659,49360,50099,50263,38882,33840,706,125,96,123,130,115,117,303,3984,7,489,1172,1107,929,280,5402804.0,9.0,736186796.0,150146812.0,94546067.0,60537799.0,76912269.0,130947047.0,42453708.0,19835545.0,132215438.0,28592111.0,12,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
96773729,2021,3,시간대_06~11_매출_금액,발달상권,대치역,526302197,133815,384233008,142069189,75487588,71210479,72661711,83951739,80921491,75705448,66363741,50239168,105033287,73445078,151140480,105740985,36690920,98986,34829,19618,17929,19273,21863,20303,19414,15415,3417,27284,23772,23234,36583,19525,20095,27876,16609,36702,25922,6225,205508,443861,대치1동,163253,515804,189561,46060,40069,99619,65708,74785,65469,92226,82944,95645,123985,55535,72756,74022,73092,74284,74009,78855,68787,1297,375,145,80,315,207,175,391,5716,26,1854,2307,1022,333,174,6241887.0,9.0,438625881.0,90538180.0,53407695.0,30295111.0,45911875.0,77061769.0,18038756.0,11265312.0,94336791.0,17770392.0,79,2.0,8.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
386928362,2021,3,시간대_06~11_매출_금액,발달상권,압구정역,1850651005,331077,1428745887,421905118,259918030,273255387,277534740,318293059,299744671,248941591,172963527,43431855,471547649,508234239,357778928,273868254,103926106,258334,72743,48512,47920,49868,57180,54854,43948,28795,12362,81652,61719,56703,80600,38041,12837,97893,88965,62225,44290,15827,202482,447331,신사동,251746,1784895,270057,307665,365418,345497,228332,267926,196096,334843,345879,370368,391647,146064,261737,269983,270658,281024,289801,234166,177526,1129,157,157,213,198,140,264,598,8579,134,2204,2146,1550,1314,1231,3837465.0,8.0,1170392552.0,255344142.0,144885889.0,96324401.0,128681691.0,209264501.0,54262408.0,33378458.0,200618712.0,47632350.0,215,0.0,14.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0
323338539,2021,3,시간대_06~11_매출_금액,발달상권,서울세관,1538018125,225075,1244903621,293114504,222784875,234728852,240463235,289934298,256992361,162443266,130671238,8428811,358381700,488943013,286840662,209966864,94948675,188106,36969,34583,34970,36536,43604,38413,20399,16570,15313,57470,49763,31082,44211,27236,2036,61793,73047,43029,26161,11607,203125,446206,논현2동,185480,605688,45058,114202,158521,133608,73238,81061,101665,129577,107522,106746,105393,54787,90697,94967,96295,99742,96795,67141,60053,1453,109,189,275,280,232,368,940,9664,15,1699,2887,2578,1611,874,3429613.0,7.0,401199127.0,107058927.0,50112194.0,32455221.0,50525695.0,67225716.0,15302790.0,13311988.0,47246913.0,17959683.0,38,4.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
341339644,2021,4,시간대_06~11_매출_금액,발달상권,도산공원교차로,1596920847,231685,1357734594,239186253,252457196,266936453,264384801,301502227,272453917,142328400,96857853,5119799,268895317,488762635,360112165,156838772,80309358,197522,34163,35442,40090,40644,41475,39871,20131,14032,12177,58163,53863,38428,48451,20603,1460,55239,77649,45521,22283,11794,202968,446898,압구정동,185023,750698,52080,151715,199583,161795,88703,96823,91131,148363,149170,149327,150812,61896,108983,121067,121699,122157,118958,86907,70926,1184,125,177,217,210,160,295,596,6384,15,1278,1918,1493,983,697,3265276.0,7.0,1019509440.0,236382938.0,126614762.0,82492291.0,116572859.0,181929988.0,42722001.0,30533282.0,158248426.0,44012893.0,22,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
519276925,2021,4,시간대_06~11_매출_금액,발달상권,구역삼세무서,3113763241,459201,2424013281,689749960,452561958,473589486,459377808,509852636,528631393,362415369,327334591,17224720,876910013,1058649073,688886309,285609135,155672896,367193,92008,69894,73084,72348,75325,76542,48421,43587,44748,93643,86024,63054,101644,70088,3934,150445,153840,88297,40873,19520,203290,444009,역삼1동,291470,2735920,167286,614536,772207,533364,321570,326955,633573,592348,398917,388953,427070,295059,407515,427966,429226,425800,406742,321044,317627,7376,479,1410,1908,1355,980,1244,5072,11531,23,2691,3529,2889,1562,837,3332219.0,7.0,3913260246.0,952094191.0,500629491.0,324229415.0,444550986.0,664166108.0,160375193.0,131875037.0,556902399.0,178437426.0,37,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
377084134,2021,4,시간대_06~11_매출_금액,골목상권,대청초등학교,2815974094,428603,1994905815,821068279,362133646,368218364,377062907,402427340,485063558,431648144,389420135,53417649,708482742,752906509,648338781,413176552,217650825,307812,120791,57539,58067,59877,61112,71217,63157,57634,44537,69362,51547,52008,115179,95970,12490,118118,111331,91639,61077,31796,207481,443569,일원1동,236964,2169539,350971,284089,342585,344261,321276,526359,563343,452945,259207,253034,355716,285292,313467,315349,314585,312520,312198,300313,301108,7187,1042,1264,1174,1052,1114,1541,3441,1724,4,230,291,391,383,425,3135357.0,7.0,7111260999.0,1642914131.0,888063639.0,555360381.0,815115871.0,1251073315.0,312328636.0,205634012.0,1139153125.0,301617889.0,49,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
182451206,2021,4,시간대_06~11_매출_금액,골목상권,윗방죽마을공원,936531201,131222,654873521,281657680,119065523,131811598,134732597,130956856,138306947,148276173,133381507,4452138,186514559,317056979,213094580,164602696,38337352,92415,38807,17116,17958,18324,19007,20010,20071,18736,13027,26228,18052,17305,30915,25695,1006,28520,47559,27959,19424,5776,209190,441356,세곡동,239797,151781,22506,24486,37108,28326,17359,21996,42286,30687,16227,16367,24489,21728,21736,21908,21832,21821,21778,21589,21117,3223,168,715,1000,472,304,564,2418,268,2,19,43,44,83,77,3614875.0,7.0,798255194.0,201956825.0,98578567.0,62035024.0,109328528.0,147224773.0,28630487.0,23125167.0,90524624.0,36851199.0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
110249741,2021,4,시간대_06~11_매출_금액,골목상권,포이초등학교(개포목련어린이공원),805453484,105803,602508912,202944572,110171973,120469084,113927052,122412955,135527848,99635606,103308966,7114285,149678011,259057745,199177777,125910779,63401832,80131,25672,15021,16281,15231,16357,17241,12589,13083,9891,17172,18448,14927,27303,18062,1930,23583,31225,23155,16674,9189,204610,441598,개포4동,137098,924167,193379,94872,158802,157923,137840,181351,333899,219549,91598,77001,97054,105068,133469,132995,132828,131519,130761,129701,132892,4267,618,656,716,703,725,849,1912,1556,2,236,342,331,306,339,3091267.0,7.0,1995713025.0,471761705.0,248526502.0,149646467.0,233510127.0,350604435.0,83169438.0,58149253.0,314687930.0,85657168.0,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
730142973,2021,4,시간대_06~11_매출_금액,발달상권,논현역,3878121972,631060,2997563157,880558815,541578170,580457496,579679174,617547024,678301293,501511320,379047495,37533233,1179561190,1323998829,658399983,393839686,173465872,498317,132743,91098,97627,99114,99910,110568,75253,57490,67207,146650,89809,77623,148565,101206,9999,218354,207687,98891,59401,26466,201936,445730,논현1동,321182,2603152,141355,547012,677305,515704,341052,380724,464281,524636,415062,424078,499040,276054,383514,404761,406608,406102,400204,320113,281850,3722,240,702,857,630,551,742,2397,12723,29,2723,4108,3218,1875,770,3218459.0,7.0,3814667562.0,872083428.0,484609839.0,304342889.0,427378253.0,646087312.0,171133682.0,119586422.0,624440537.0,165005200.0,107,1.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0
208418460,2021,4,시간대_06~11_매출_금액,발달상권,한티역,1455833726,318295,1018497127,437336599,177953438,192016294,198772161,210906200,238849034,236262625,201073974,131255218,265220087,255787684,464321327,269733121,53360234,219682,98613,40110,41383,43563,44915,49711,54264,44349,13747,47720,49109,52112,99366,56241,44534,61697,46887,96434,57370,9609,204740,444220,대치4동,112734,924475,316406,95774,90659,190426,119251,111958,122745,157840,142790,168835,226456,105812,127771,129913,130619,130873,132809,142936,129555,1483,271,240,150,288,289,245,683,753,1,118,182,201,143,108,4127153.0,8.0,1067199535.0,243618363.0,132904894.0,74723901.0,116662603.0,174989831.0,42378327.0,30287874.0,206090368.0,45543374.0,65,1.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
